BB,BB Band,BP,BP Band,SB,SB Band,VB,VB Band,Overall Risk Level,Overall Risk Level Band
4.0988,1,0.0,1,4.0988,1,12.9669,2,21.1645,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
4.8909,1,4.8909,1,4.8909,1,0.0,1,14.6728,1
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
5.1012,2,5.1012,2,5.1012,2,0.0,1,15.3036,2
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
9.3366,2,9.3366,2,9.3366,2,0.0,1,28.0099,2
8.3022,2,8.3022,2,8.3022,2,0.0,1,24.9066,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
4.0988,1,0.0,1,4.0988,1,14.0857,2,22.2833,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
9.3366,2,9.3366,2,9.3366,2,0.0,1,28.0099,2
9.3366,2,9.3366,2,9.3366,2,0.0,1,28.0099,2
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
8.3022,2,8.3022,2,8.3022,2,0.0,1,24.9066,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
4.0988,1,0.0,1,8.1975,2,14.1943,2,26.4906,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
14.3518,3,14.3518,3,14.3518,3,0.0,1,43.0555,3
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
7.0981,2,7.0981,2,7.0981,2,0.0,1,21.2942,2
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
8.6744,2,8.6744,2,17.3488,3,26.4401,3,61.1378,3
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
5.8151,2,5.8151,2,5.8151,2,0.0,1,17.4452,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.64,2,7.64,2,15.2799,3,8.5429,1,39.1027,3
