BB,BB Band,BP,BP Band,SB,SB Band,VB,VB Band,Overall Risk Level,Overall Risk Level Band
1.6267,1,0.0,1,1.6267,1,13.3741,2,16.6275,2
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
8.6744,2,8.6744,2,17.3488,3,9.4526,1,44.1502,3
3.6442,1,3.6442,1,7.2884,2,13.2506,2,27.8273,2
3.6442,1,3.6442,1,7.2884,2,12.3166,2,26.8933,2
2.7,1,2.7,1,5.4,2,3.6925,1,14.4925,2
2.7,1,2.7,1,5.4,2,3.6925,1,14.4925,2
8.6744,2,8.6744,2,17.3488,3,28.2405,3,62.9381,3
9.9386,2,9.9386,2,9.9386,2,0.0,1,29.8158,2
4.4535,1,4.4535,1,4.4535,1,0.0,1,13.3604,1
3.6442,1,3.6442,1,7.2884,2,4.7536,1,19.3303,2
3.24,1,3.24,1,6.48,2,4.2993,1,17.2593,2
3.24,1,3.24,1,6.48,2,4.2993,1,17.2593,2
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
6.4901,2,6.4901,2,6.4901,2,17.0039,2,36.474,2
5.8151,2,5.8151,2,5.8151,2,0.0,1,17.4452,2
2.4401,1,2.4401,1,2.4401,1,0.0,1,7.3202,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
8.6744,2,8.6744,2,8.6744,2,23.646,2,49.6692,2
2.9819,1,2.9819,1,2.9819,1,10.3436,2,19.2895,2
5.8151,2,5.8151,2,5.8151,2,0.0,1,17.4452,2
5.8151,2,5.8151,2,5.8151,2,0.0,1,17.4452,2
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,4.5,1,4.5096,1,13.5096,1
2.25,1,2.25,1,4.5,1,2.4545,1,11.4545,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
6.7935,2,6.7935,2,6.7935,2,0.0,1,20.3805,2
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
7.64,2,7.64,2,7.64,2,0.0,1,22.9199,2
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.2933,1,3.2933,1,3.2933,1,20.9258,2,30.8058,2
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.7,1,2.7,1,5.4,2,3.0702,1,13.8702,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
4.0988,1,0.0,1,4.0988,1,12.9422,2,21.1398,2
2.25,1,2.25,1,4.5,1,2.0198,1,11.0198,1
2.25,1,2.25,1,4.5,1,3.2997,1,12.2997,1
2.25,1,2.25,1,4.5,1,3.2997,1,12.2997,1
7.64,2,7.64,2,7.64,2,0.0,1,22.9199,2
4.0988,1,0.0,1,4.0988,1,13.9791,2,22.1767,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
