BB,BB Band,BP,BP Band,SB,SB Band,VB,VB Band,Overall Risk Level,Overall Risk Level Band
4.0988,1,0.0,1,4.0988,1,13.6455,2,21.843,2
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
4.0988,1,0.0,1,4.0988,1,11.5094,2,19.7069,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
4.0988,1,4.0988,1,4.0988,1,0.0,1,12.2963,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
9.8108,2,0.0,1,9.8108,2,24.0689,2,43.6905,2
7.8419,2,7.8419,2,7.8419,2,0.0,1,23.5258,2
8.3022,2,0.0,1,8.3022,2,45.5713,3,62.1757,3
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.24,1,3.24,1,3.24,1,0.0,1,9.72,1
3.6372,1,3.6372,1,3.6372,1,8.2653,1,19.177,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
4.4535,1,4.4535,1,4.4535,1,0.0,1,13.3604,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
5.1012,2,5.1012,2,5.1012,2,0.0,1,15.3036,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
4.0988,1,4.0988,1,4.0988,1,51.3966,3,63.6929,3
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
7.0319,2,7.0319,2,7.0319,2,0.0,1,21.0958,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
5.8431,2,5.8431,2,5.8431,2,50.2502,3,67.7795,3
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
2.9819,1,2.9819,1,2.9819,1,0.0,1,8.9458,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
2.9819,1,2.9819,1,8.404,2,37.7594,3,52.1273,3
2.7,1,2.7,1,5.4,2,24.3112,2,35.1112,2
2.9819,1,2.9819,1,8.404,2,37.7594,3,52.1273,3
2.7,1,0.0,1,2.7,1,28.0526,3,33.4526,3
6.4901,2,6.4901,2,12.9801,3,14.6645,2,40.6248,3
2.7,1,2.7,1,5.4,2,13.089,2,23.889,2
2.7,1,2.7,1,5.4,2,13.089,2,23.889,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
3.6442,1,3.6442,1,7.2884,2,17.2637,2,31.8404,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
4.4535,1,4.4535,1,4.4535,1,0.0,1,13.3604,1
4.4535,1,4.4535,1,4.4535,1,0.0,1,13.3604,1
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
3.6442,1,3.6442,1,3.6442,1,12.1781,2,23.1106,2
4.0988,1,4.0988,1,8.1975,2,12.1622,2,28.5573,2
2.7,1,2.7,1,5.4,2,8.2595,1,19.0595,2
4.0988,1,4.0988,1,8.1975,2,12.1622,2,28.5573,2
8.6744,2,8.6744,2,17.3488,3,24.9287,2,59.6264,3
12.1457,3,12.1457,3,24.2915,4,34.6141,3,83.1971,4
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
3.24,1,0.0,1,3.24,1,12.5575,2,19.0375,2
6.9566,2,6.9566,2,6.9566,2,0.0,1,20.8699,2
5.6925,2,5.6925,2,5.6925,2,0.0,1,17.0774,2
11.874,3,11.874,3,11.874,3,0.0,1,35.6219,3
8.5151,2,8.5151,2,8.5151,2,0.0,1,25.5452,2
3.24,1,0.0,1,3.24,1,15.0998,2,21.5798,2
3.24,1,0.0,1,3.24,1,15.0998,2,21.5798,2
3.24,1,0.0,1,3.24,1,9.4342,1,15.9142,1
8.6744,2,8.6744,2,8.6744,2,0.0,1,26.0232,2
14.3518,3,14.3518,3,14.3518,3,49.3688,3,92.4242,3
9.0015,2,9.0015,2,9.0015,2,37.8134,3,64.8179,3
3.2933,1,3.2933,1,3.2933,1,23.0015,2,32.8815,2
7.64,2,7.64,2,7.64,2,0.0,1,22.9199,2
5.8151,2,5.8151,2,11.6301,3,26.6532,3,49.9135,3
4.4535,1,4.4535,1,8.9069,2,20.842,2,38.6559,2
4.4535,1,4.4535,1,4.4535,1,0.0,1,13.3604,1
4.4535,1,4.4535,1,8.9069,2,20.842,2,38.6559,2
4.05,1,4.05,1,4.05,1,0.0,1,12.15,1
4.05,1,4.05,1,8.1,2,18.8489,2,35.0489,2
4.05,1,4.05,1,8.1,2,18.8489,2,35.0489,2
5.6925,2,5.6925,2,11.3849,3,26.1111,3,48.881,3
2.7,1,2.7,1,5.4,2,12.8798,2,23.6798,2
2.7,1,2.7,1,5.4,2,12.8798,2,23.6798,2
2.7,1,2.7,1,5.4,2,12.8798,2,23.6798,2
2.7,1,2.7,1,5.4,2,6.1061,1,16.9061,2
2.7,1,2.7,1,5.4,2,8.1275,1,18.9275,2
2.7,1,5.4,2,5.4,2,8.1275,1,21.6275,2
2.7,1,5.4,2,5.4,2,8.1275,1,21.6275,2
2.7,1,5.4,2,5.4,2,13.5372,2,27.0372,2
2.7,1,2.7,1,5.4,2,13.5372,2,24.3372,2
2.7,1,2.7,1,5.4,2,13.5372,2,24.3372,2
2.7,1,2.7,1,5.4,2,13.5372,2,24.3372,2
2.7,1,2.7,1,5.4,2,13.5372,2,24.3372,2
2.7,1,5.4,2,5.4,2,18.8079,2,32.3079,2
2.7,1,2.7,1,5.4,2,22.936,2,33.736,2
3.6442,1,3.6442,1,3.6442,1,0.0,1,10.9325,1
9.9386,2,9.9386,2,9.9386,2,0.0,1,29.8158,2
5.1012,2,5.1012,2,5.1012,2,0.0,1,15.3036,2
3.24,1,3.24,1,6.48,2,27.1199,3,40.0799,3
2.7,1,5.4,2,2.7,1,0.0,1,10.8,2
2.7,1,5.4,2,2.7,1,0.0,1,10.8,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,5.4,2,2.7,1,0.0,1,10.8,2
2.7,1,5.4,2,5.4,2,18.8079,2,32.3079,2
2.7,1,2.7,1,5.4,2,18.8079,2,29.6079,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,0.0,1,2.7,1,26.2338,3,31.6338,3
2.7,1,2.7,1,5.4,2,6.2531,1,17.0531,2
2.7,1,2.7,1,5.4,2,12.8798,2,23.6798,2
2.7,1,2.7,1,5.4,2,12.8798,2,23.6798,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,5.4,2,13.089,2,23.889,2
2.25,1,2.25,1,2.25,1,0.0,1,6.75,1
3.2933,1,3.2933,1,6.5867,2,13.1585,2,26.3318,2
3.2933,1,3.2933,1,3.2933,1,0.0,1,9.88,1
2.7,1,2.7,1,5.4,2,8.901,1,19.701,2
2.7,1,0.0,1,2.7,1,8.5169,1,13.9169,1
2.25,1,2.25,1,4.5,1,5.1628,1,14.1628,1
2.7,1,2.7,1,5.4,2,11.7176,2,22.5176,2
2.7,1,2.7,1,5.4,2,11.7176,2,22.5176,2
3.24,1,6.48,2,6.48,2,9.9134,1,26.1134,2
7.8419,2,7.8419,2,15.6839,3,23.1255,2,54.4933,3
11.9423,3,11.9423,3,11.9423,3,0.0,1,35.827,3
4.4535,1,4.4535,1,8.9069,2,13.5331,2,31.347,2
7.64,2,7.64,2,15.2799,3,22.5456,2,53.1054,3
2.25,1,2.25,1,4.5,1,7.0712,1,16.0712,1
